x,y,z,Bx,By,Bz
-1.1,1.1,1.4,24.002,0.642,-17.439
-1.1,1.1,1.5,25.545,0.655,-17.477
-1.1,1.2,-1.5,-21.114,0.792,-17.066
-1.1,1.2,-1.4,-19.683,0.795,-17.166
-1.1,1.2,-1.3,-18.11,0.7490000000000001,-17.191
-1.1,1.2,-1.2,-16.567999999999998,0.755,-17.273
-1.1,1.2,-1.1,-15.035,0.7609999999999999,-17.317999999999998
-1.1,1.2,-1.0,-13.512,0.748,-17.316
-1.1,1.2,-0.9,-11.927999999999999,0.7879999999999999,-17.314
-1.1,1.2,-0.8,-10.367,0.722,-17.393
-1.1,1.2,-0.7,-8.824,0.703,-17.413
-1.1,1.2,-0.6,-7.247000000000001,0.755,-17.43
-1.1,1.2,-0.5,-5.685,0.7490000000000001,-17.442999999999998
-1.1,1.2,-0.4,-4.093999999999999,0.6859999999999999,-17.436
-1.1,1.2,-0.3,-2.551,0.754,-17.428
-1.1,1.2,-0.2,-0.943,0.722,-17.432000000000002
-1.1,1.2,-0.1,0.634,0.764,-17.462
-1.1,1.2,0.0,2.173,0.7190000000000001,-17.493
-1.1,1.2,0.1,3.7939999999999996,0.6940000000000001,-17.493
-1.1,1.2,0.2,5.357,0.6920000000000001,-17.562
-1.1,1.2,0.3,6.901,0.6940000000000001,-17.518
-1.1,1.2,0.4,8.468,0.6890000000000001,-17.494
-1.1,1.2,0.5,10.038,0.7040000000000001,-17.546
-1.1,1.2,0.6,11.57,0.7440000000000001,-17.496
-1.1,1.2,0.7,13.128,0.6990000000000001,-17.504
-1.1,1.2,0.8,14.699000000000002,0.732,-17.578
-1.1,1.2,0.9,16.249000000000002,0.6579999999999999,-17.547
-1.1,1.2,1.0,17.827,0.703,-17.554000000000002
-1.1,1.2,1.1,19.378,0.695,-17.529
-1.1,1.2,1.2,20.819000000000003,0.716,-17.49
-1.1,1.2,1.3,22.429000000000002,0.655,-17.535999999999998
-1.1,1.2,1.4,23.976999999999997,0.653,-17.499000000000002
-1.1,1.2,1.5,25.511,0.664,-17.486
-1.1,1.3,-1.5,-21.201999999999998,0.748,-16.986
-1.1,1.3,-1.4,-19.715,0.7490000000000001,-17.19
-1.1,1.3,-1.3,-18.16,0.779,-17.25
-1.1,1.3,-1.2,-16.645,0.737,-17.268
-1.1,1.3,-1.1,-15.116,0.7040000000000001,-17.298
-1.1,1.3,-1.0,-13.52,0.7170000000000001,-17.328
-1.1,1.3,-0.9,-11.977,0.745,-17.352999999999998
-1.1,1.3,-0.8,-10.414000000000001,0.77,-17.383
-1.1,1.3,-0.7,-8.86,0.7090000000000001,-17.407
-1.1,1.3,-0.6,-7.268,0.754,-17.476
-1.1,1.3,-0.5,-5.693,0.733,-17.428
-1.1,1.3,-0.4,-4.208,0.76,-17.421
-1.1,1.3,-0.3,-2.5980000000000003,0.703,-17.471
-1.1,1.3,-0.2,-0.973,0.677,-17.455
-1.1,1.3,-0.1,0.541,0.71,-17.538
-1.1,1.3,0.0,2.119,0.675,-17.533
-1.1,1.3,0.1,3.7460000000000004,0.705,-17.515
-1.1,1.3,0.2,5.303,0.6409999999999999,-17.521
-1.1,1.3,0.3,6.91,0.698,-17.489
-1.1,1.3,0.4,8.435,0.679,-17.506
-1.1,1.3,0.5,9.972000000000001,0.684,-17.498
-1.1,1.3,0.6,11.587,0.657,-17.551
-1.1,1.3,0.7,13.123,0.7190000000000001,-17.547
-1.1,1.3,0.8,14.667,0.638,-17.553
-1.1,1.3,0.9,16.194000000000003,0.695,-17.554000000000002
-1.1,1.3,1.0,17.757,0.713,-17.523
-1.1,1.3,1.1,19.28,0.6759999999999999,-17.514
-1.1,1.3,1.2,20.835,0.693,-17.512999999999998
-1.1,1.3,1.3,22.366,0.6970000000000001,-17.543
-1.1,1.3,1.4,23.930999999999997,0.6459999999999999,-17.44
-1.1,1.3,1.5,25.435,0.68,-17.488
-1.1,1.4,-1.5,-21.214000000000002,0.768,-17.07
-1.1,1.4,-1.4,-19.748,0.743,-17.192
-1.1,1.4,-1.3,-18.211,0.7290000000000001,-17.255
-1.1,1.4,-1.2,-16.671,0.74,-17.257
-1.1,1.4,-1.1,-15.133,0.727,-17.298
-1.1,1.4,-1.0,-13.568,0.742,-17.340999999999998
-1.1,1.4,-0.9,-12.0,0.72,-17.410999999999998
-1.1,1.4,-0.8,-10.429,0.7190000000000001,-17.42
-1.1,1.4,-0.7,-8.915,0.7240000000000001,-17.434
-1.1,1.4,-0.6,-7.32,0.7759999999999999,-17.426
-1.1,1.4,-0.5,-5.778,0.736,-17.512999999999998
-1.1,1.4,-0.4,-4.187,0.7390000000000001,-17.468
-1.1,1.4,-0.3,-2.6310000000000002,0.753,-17.503
-1.1,1.4,-0.2,-1.005,0.768,-17.488
-1.1,1.4,-0.1,0.524,0.7290000000000001,-17.48
-1.1,1.4,0.0,2.119,0.7140000000000001,-17.489
-1.1,1.4,0.1,3.668,0.713,-17.500999999999998
-1.1,1.4,0.2,5.247999999999999,0.725,-17.547
-1.1,1.4,0.3,6.847,0.6890000000000001,-17.526
-1.1,1.4,0.4,8.387,0.742,-17.517
-1.1,1.4,0.5,9.901,0.685,-17.572
-1.1,1.4,0.6,11.524000000000001,0.6809999999999999,-17.582
-1.1,1.4,0.7,13.055,0.693,-17.552
-1.1,1.4,0.8,14.597999999999999,0.691,-17.576
-1.1,1.4,0.9,16.141,0.662,-17.579
-1.1,1.4,1.0,17.729,0.711,-17.588
-1.1,1.4,1.1,19.255,0.672,-17.52
-1.1,1.4,1.2,20.796,0.626,-17.531
-1.1,1.4,1.3,22.323,0.6459999999999999,-17.491
-1.1,1.4,1.4,23.896,0.679,-17.505
-1.1,1.4,1.5,25.368000000000002,0.6629999999999999,-17.457
-1.1,1.5,-1.5,-21.243000000000002,0.7290000000000001,-17.033
-1.1,1.5,-1.4,-19.76,0.7509999999999999,-17.185
-1.1,1.5,-1.3,-18.211,0.759,-17.244
-1.1,1.5,-1.2,-16.714000000000002,0.782,-17.311
-1.1,1.5,-1.1,-15.149000000000001,0.774,-17.342
-1.1,1.5,-1.0,-13.600999999999999,0.718,-17.352999999999998
-1.1,1.5,-0.9,-12.045,0.74,-17.405
-1.1,1.5,-0.8,-10.475999999999999,0.753,-17.426
-1.1,1.5,-0.7,-8.908999999999999,0.711,-17.465999999999998
-1.1,1.5,-0.6,-7.3839999999999995,0.7170000000000001,-17.489
-1.1,1.5,-0.5,-5.787999999999999,0.66,-17.483
-1.1,1.5,-0.4,-4.226,0.674,-17.444000000000003
-1.1,1.5,-0.3,-2.685,0.769,-17.445999999999998
-1.1,1.5,-0.2,-1.072,0.696,-17.46
-1.1,1.5,-0.1,0.494,0.718,-17.451
-1.1,1.5,0.0,2.08,0.748,-17.537
-1.1,1.5,0.1,3.697,0.677,-17.527
-1.1,1.5,0.2,5.26,0.701,-17.516
-1.1,1.5,0.3,6.796,0.71,-17.523
-1.1,1.5,0.4,8.371,0.738,-17.553
-1.1,1.5,0.5,9.901,0.679,-17.542
-1.1,1.5,0.6,11.447000000000001,0.7040000000000001,-17.579
-1.1,1.5,0.7,13.035,0.723,-17.567999999999998
-1.1,1.5,0.8,14.543,0.7440000000000001,-17.474
-1.1,1.5,0.9,16.112000000000002,0.684,-17.558
-1.1,1.5,1.0,17.644000000000002,0.71,-17.534000000000002
-1.1,1.5,1.1,19.250999999999998,0.747,-17.525
-1.1,1.5,1.2,20.758000000000003,0.7290000000000001,-17.544
-1.1,1.5,1.3,22.315,0.708,-17.545
-1.1,1.5,1.4,23.835,0.6779999999999999,-17.517
-1.1,1.5,1.5,25.4,0.652,-17.553
-1.0,-1.5,-1.5,-21.096,0.845,-15.822000000000001
-1.0,-1.5,-1.4,-19.609,0.8109999999999999,-16.02
-1.0,-1.5,-1.3,-18.034000000000002,0.857,-16.043
-1.0,-1.5,-1.2,-16.533,0.767,-16.127
-1.0,-1.5,-1.1,-14.991,0.773,-16.064
-1.0,-1.5,-1.0,-13.376,0.804,-16.157
-1.0,-1.5,-0.9,-11.874,0.768,-16.207
-1.0,-1.5,-0.8,-10.309000000000001,0.765,-16.178
-1.0,-1.5,-0.7,-8.745,0.737,-16.201
-1.0,-1.5,-0.6,-7.257000000000001,0.7190000000000001,-16.203
-1.0,-1.5,-0.5,-5.627000000000001,0.737,-16.279
-1.0,-1.5,-0.4,-4.044,0.6829999999999999,-16.272000000000002
-1.0,-1.5,-0.3,-2.487,0.718,-16.250999999999998
-1.0,-1.5,-0.2,-0.92,0.69,-16.287
-1.0,-1.5,-0.1,0.6779999999999999,0.7070000000000001,-16.317999999999998
-1.0,-1.5,0.0,2.225,0.73,-16.261
-1.0,-1.5,0.1,3.79,0.693,-16.296
-1.0,-1.5,0.2,5.355,0.659,-16.294
-1.0,-1.5,0.3,6.9510000000000005,0.698,-16.354
-1.0,-1.5,0.4,8.471,0.622,-16.309
-1.0,-1.5,0.5,10.087,0.588,-16.313
-1.0,-1.5,0.6,11.6,0.585,-16.292
-1.0,-1.5,0.7,13.151,0.6559999999999999,-16.319000000000003
-1.0,-1.5,0.8,14.706,0.618,-16.334
-1.0,-1.5,0.9,16.285999999999998,0.603,-16.305999999999997
-1.0,-1.5,1.0,17.798,0.586,-16.338
-1.0,-1.5,1.1,19.366,0.546,-16.32
-1.0,-1.5,1.2,20.94,0.579,-16.316
-1.0,-1.5,1.3,22.416,0.518,-16.329
-1.0,-1.5,1.4,23.969,0.52,-16.340999999999998
-1.0,-1.5,1.5,25.506,0.495,-16.262999999999998
-1.0,-1.4,-1.5,-21.068,0.754,-15.863
-1.0,-1.4,-1.4,-19.562,0.823,-16.031
-1.0,-1.4,-1.3,-18.044,0.7609999999999999,-16.063
-1.0,-1.4,-1.2,-16.514,0.8029999999999999,-16.119
-1.0,-1.4,-1.1,-14.949000000000002,0.794,-16.105999999999998
-1.0,-1.4,-1.0,-13.437999999999999,0.7979999999999999,-16.165
-1.0,-1.4,-0.9,-11.892999999999999,0.773,-16.152
-1.0,-1.4,-0.8,-10.367,0.775,-16.213
-1.0,-1.4,-0.7,-8.762,0.794,-16.24
-1.0,-1.4,-0.6,-7.195,0.7290000000000001,-16.279
-1.0,-1.4,-0.5,-5.607,0.765,-16.259
-1.0,-1.4,-0.4,-4.04,0.7190000000000001,-16.277
-1.0,-1.4,-0.3,-2.4730000000000003,0.6559999999999999,-16.247
-1.0,-1.4,-0.2,-0.903,0.713,-16.313
-1.0,-1.4,-0.1,0.675,0.6829999999999999,-16.325
-1.0,-1.4,0.0,2.201,0.695,-16.305
-1.0,-1.4,0.1,3.77,0.652,-16.32
-1.0,-1.4,0.2,5.334,0.621,-16.313
-1.0,-1.4,0.3,6.92,0.639,-16.365
-1.0,-1.4,0.4,8.454,0.6629999999999999,-16.35
-1.0,-1.4,0.5,10.072000000000001,0.612,-16.354
-1.0,-1.4,0.6,11.64,0.617,-16.364
-1.0,-1.4,0.7,13.195,0.617,-16.387999999999998
-1.0,-1.4,0.8,14.767999999999999,0.5770000000000001,-16.344
-1.0,-1.4,0.9,16.301,0.593,-16.364
-1.0,-1.4,1.0,17.822,0.593,-16.387999999999998
-1.0,-1.4,1.1,19.369,0.579,-16.378
-1.0,-1.4,1.2,20.941999999999997,0.581,-16.285
-1.0,-1.4,1.3,22.399,0.552,-16.326
-1.0,-1.4,1.4,23.963,0.568,-16.336
-1.0,-1.4,1.5,25.47,0.522,-16.304000000000002
-1.0,-1.3,-1.5,-21.041999999999998,0.8440000000000001,-15.929
-1.0,-1.3,-1.4,-19.555,0.8140000000000001,-16.054000000000002
-1.0,-1.3,-1.3,-18.017,0.851,-16.081
-1.0,-1.3,-1.2,-16.485,0.7829999999999999,-16.114
-1.0,-1.3,-1.1,-14.924000000000001,0.818,-16.166
-1.0,-1.3,-1.0,-13.389000000000001,0.794,-16.136
-1.0,-1.3,-0.9,-11.86,0.79,-16.213
-1.0,-1.3,-0.8,-10.325999999999999,0.743,-16.246
-1.0,-1.3,-0.7,-8.754,0.731,-16.287
-1.0,-1.3,-0.6,-7.1770000000000005,0.7340000000000001,-16.294
-1.0,-1.3,-0.5,-5.615,0.759,-16.288
-1.0,-1.3,-0.4,-4.043,0.7440000000000001,-16.340999999999998
-1.0,-1.3,-0.3,-2.515,0.643,-16.344
-1.0,-1.3,-0.2,-0.863,0.7090000000000001,-16.273
-1.0,-1.3,-0.1,0.71,0.69,-16.292
-1.0,-1.3,0.0,2.273,0.6859999999999999,-16.297
-1.0,-1.3,0.1,3.815,0.6890000000000001,-16.304000000000002
-1.0,-1.3,0.2,5.367000000000001,0.6659999999999999,-16.35
-1.0,-1.3,0.3,6.912000000000001,0.6509999999999999,-16.379
-1.0,-1.3,0.4,8.482999999999999,0.6459999999999999,-16.392
-1.0,-1.3,0.5,10.076,0.622,-16.383
-1.0,-1.3,0.6,11.687999999999999,0.608,-16.351
-1.0,-1.3,0.7,13.174000000000001,0.622,-16.351
-1.0,-1.3,0.8,14.722999999999999,0.585,-16.369
-1.0,-1.3,0.9,16.294,0.642,-16.397000000000002
-1.0,-1.3,1.0,17.825,0.581,-16.352999999999998
-1.0,-1.3,1.1,19.385,0.574,-16.387
-1.0,-1.3,1.2,20.944000000000003,0.583,-16.362000000000002
-1.0,-1.3,1.3,22.486,0.5579999999999999,-16.389
-1.0,-1.3,1.4,23.988000000000003,0.5529999999999999,-16.351
-1.0,-1.3,1.5,25.546999999999997,0.505,-16.307000000000002
-1.0,-1.2,-1.5,-21.041,0.836,-15.908
-1.0,-1.2,-1.4,-19.56,0.81,-16.067
-1.0,-1.2,-1.3,-18.007,0.8270000000000001,-16.073
-1.0,-1.2,-1.2,-16.484,0.8140000000000001,-16.12
-1.0,-1.2,-1.1,-14.902999999999999,0.782,-16.136
-1.0,-1.2,-1.0,-13.380999999999998,0.748,-16.192
-1.0,-1.2,-0.9,-11.845,0.76,-16.234
-1.0,-1.2,-0.8,-10.295,0.7559999999999999,-16.259
-1.0,-1.2,-0.7,-8.716000000000001,0.73,-16.234
-1.0,-1.2,-0.6,-7.143,0.7340000000000001,-16.340999999999998
-1.0,-1.2,-0.5,-5.591,0.723,-16.315
-1.0,-1.2,-0.4,-4.031000000000001,0.7240000000000001,-16.31
-1.0,-1.2,-0.3,-2.454,0.716,-16.319000000000003
-1.0,-1.2,-0.2,-0.879,0.65,-16.308
-1.0,-1.2,-0.1,0.684,0.7,-16.333
-1.0,-1.2,0.0,2.238,0.653,-16.377
-1.0,-1.2,0.1,3.8089999999999997,0.6859999999999999,-16.381
-1.0,-1.2,0.2,5.41,0.639,-16.41
-1.0,-1.2,0.3,6.945,0.643,-16.325
-1.0,-1.2,0.4,8.535,0.643,-16.407
-1.0,-1.2,0.5,10.068,0.643,-16.349
-1.0,-1.2,0.6,11.675,0.636,-16.339000000000002
-1.0,-1.2,0.7,13.25,0.61,-16.424
-1.0,-1.2,0.8,14.757,0.624,-16.421
-1.0,-1.2,0.9,16.305999999999997,0.6,-16.399
-1.0,-1.2,1.0,17.855,0.615,-16.416
-1.0,-1.2,1.1,19.424,0.585,-16.414
-1.0,-1.2,1.2,20.916999999999998,0.53,-16.442
-1.0,-1.2,1.3,22.441999999999997,0.5589999999999999,-16.398
-1.0,-1.2,1.4,24.004,0.56,-16.382
-1.0,-1.2,1.5,25.57,0.518,-16.343
-1.0,-1.1,-1.5,-21.017,0.79,-15.94
-1.0,-1.1,-1.4,-19.581,0.8029999999999999,-16.083
-1.0,-1.1,-1.3,-17.982,0.8059999999999999,-16.086
-1.0,-1.1,-1.2,-16.424,0.7829999999999999,-16.154
-1.0,-1.1,-1.1,-14.923,0.778,-16.16
-1.0,-1.1,-1.0,-13.377,0.737,-16.226
-1.0,-1.1,-0.9,-11.819,0.7509999999999999,-16.226
-1.0,-1.1,-0.8,-10.265999999999998,0.742,-16.238
-1.0,-1.1,-0.7,-8.647,0.722,-16.269000000000002
-1.0,-1.1,-0.6,-7.148,0.75,-16.275
-1.0,-1.1,-0.5,-5.59,0.693,-16.348
-1.0,-1.1,-0.4,-3.98,0.7290000000000001,-16.35
-1.0,-1.1,-0.3,-2.4459999999999997,0.644,-16.372
-1.0,-1.1,-0.2,-0.868,0.691,-16.322
-1.0,-1.1,-0.1,0.76,0.669,-16.338
-1.0,-1.1,0.0,2.312,0.662,-16.378
-1.0,-1.1,0.1,3.83,0.638,-16.365
-1.0,-1.1,0.2,5.4239999999999995,0.677,-16.373
-1.0,-1.1,0.3,7.017,0.701,-16.391
-1.0,-1.1,0.4,8.535,0.6709999999999999,-16.407
-1.0,-1.1,0.5,10.109,0.618,-16.419
-1.0,-1.1,0.6,11.645999999999999,0.621,-16.382
-1.0,-1.1,0.7,13.247,0.67,-16.437
-1.0,-1.1,0.8,14.772,0.623,-16.404
-1.0,-1.1,0.9,16.302,0.5720000000000001,-16.427
-1.0,-1.1,1.0,17.867,0.581,-16.378
-1.0,-1.1,1.1,19.439,0.5539999999999999,-16.408
-1.0,-1.1,1.2,20.988000000000003,0.555,-16.403
-1.0,-1.1,1.3,22.516,0.551,-16.368
-1.0,-1.1,1.4,24.033,0.539,-16.365
-1.0,-1.1,1.5,25.561999999999998,0.5770000000000001,-16.362000000000002
-1.0,-1.0,-1.5,-21.015,0.838,-15.959000000000001
-1.0,-1.0,-1.4,-19.552,0.8220000000000001,-16.108
-1.0,-1.0,-1.3,-17.956,0.7829999999999999,-16.107
-1.0,-1.0,-1.2,-16.441,0.821,-16.175
-1.0,-1.0,-1.1,-14.902999999999999,0.787,-16.189
-1.0,-1.0,-1.0,-13.32,0.816,-16.214000000000002
-1.0,-1.0,-0.9,-11.832,0.7659999999999999,-16.281
-1.0,-1.0,-0.8,-10.238,0.813,-16.275
-1.0,-1.0,-0.7,-8.706,0.745,-16.302
-1.0,-1.0,-0.6,-7.138,0.6970000000000001,-16.32
-1.0,-1.0,-0.5,-5.52,0.728,-16.307000000000002
-1.0,-1.0,-0.4,-3.9389999999999996,0.711,-16.316
-1.0,-1.0,-0.3,-2.392,0.7190000000000001,-16.361
-1.0,-1.0,-0.2,-0.797,0.685,-16.340999999999998
-1.0,-1.0,-0.1,0.716,0.73,-16.368
-1.0,-1.0,0.0,2.338,0.6859999999999999,-16.333
-1.0,-1.0,0.1,3.9010000000000002,0.6990000000000001,-16.416
-1.0,-1.0,0.2,5.445,0.652,-16.363
-1.0,-1.0,0.3,7.015,0.669,-16.385
-1.0,-1.0,0.4,8.552999999999999,0.665,-16.468
-1.0,-1.0,0.5,10.176,0.635,-16.382
-1.0,-1.0,0.6,11.738,0.6729999999999999,-16.384
-1.0,-1.0,0.7,13.245,0.596,-16.4
-1.0,-1.0,0.8,14.824000000000002,0.604,-16.427
-1.0,-1.0,0.9,16.383,0.644,-16.472
-1.0,-1.0,1.0,17.905,0.5920000000000001,-16.433
-1.0,-1.0,1.1,19.444000000000003,0.5670000000000001,-16.405
-1.0,-1.0,1.2,21.015,0.575,-16.465999999999998
-1.0,-1.0,1.3,22.541999999999998,0.595,-16.419
-1.0,-1.0,1.4,24.061999999999998,0.581,-16.365
-1.0,-1.0,1.5,25.603,0.5379999999999999,-16.396
-1.0,-0.9,-1.5,-20.955,0.812,-15.949000000000002
-1.0,-0.9,-1.4,-19.504,0.8320000000000001,-16.116
-1.0,-0.9,-1.3,-17.907,0.794,-16.101
-1.0,-0.9,-1.2,-16.35,0.763,-16.133
-1.0,-0.9,-1.1,-14.873,0.76,-16.143
-1.0,-0.9,-1.0,-13.315999999999999,0.763,-16.191
-1.0,-0.9,-0.9,-11.745,0.718,-16.224
-1.0,-0.9,-0.8,-10.211,0.693,-16.244
-1.0,-0.9,-0.7,-8.635,0.728,-16.243
-1.0,-0.9,-0.6,-7.055,0.759,-16.255
-1.0,-0.9,-0.5,-5.475,0.7390000000000001,-16.249000000000002
-1.0,-0.9,-0.4,-3.924,0.703,-16.291
-1.0,-0.9,-0.3,-2.366,0.665,-16.377
-1.0,-0.9,-0.2,-0.787,0.7140000000000001,-16.333
-1.0,-0.9,-0.1,0.815,0.6970000000000001,-16.289
-1.0,-0.9,0.0,2.3280000000000003,0.71,-16.312
-1.0,-0.9,0.1,3.9139999999999997,0.652,-16.322
-1.0,-0.9,0.2,5.532,0.617,-16.37
-1.0,-0.9,0.3,7.105,0.735,-16.416
-1.0,-0.9,0.4,8.646,0.6629999999999999,-16.396
-1.0,-0.9,0.5,10.207,0.603,-16.357
-1.0,-0.9,0.6,11.761,0.667,-16.366
-1.0,-0.9,0.7,13.331,0.6890000000000001,-16.381
-1.0,-0.9,0.8,14.888,0.637,-16.354
-1.0,-0.9,0.9,16.407,0.58,-16.379
-1.0,-0.9,1.0,17.973,0.609,-16.406
-1.0,-0.9,1.1,19.499000000000002,0.5760000000000001,-16.339000000000002
-1.0,-0.9,1.2,21.03,0.546,-16.366
-1.0,-0.9,1.3,22.56,0.608,-16.366
-1.0,-0.9,1.4,24.125,0.575,-16.35
-1.0,-0.9,1.5,25.619,0.61,-16.3
-1.0,-0.8,-1.5,-20.927,0.828,-15.89
-1.0,-0.8,-1.4,-19.482,0.797,-16.044
-1.0,-0.8,-1.3,-17.916,0.826,-16.07
-1.0,-0.8,-1.2,-16.354,0.779,-16.11
-1.0,-0.8,-1.1,-14.805,0.7709999999999999,-16.116
-1.0,-0.8,-1.0,-13.262,0.7709999999999999,-16.116
-1.0,-0.8,-0.9,-11.757,0.818,-16.204
-1.0,-0.8,-0.8,-10.185,0.736,-16.238
-1.0,-0.8,-0.7,-8.554,0.759,-16.256
-1.0,-0.8,-0.6,-7.041,0.73,-16.255
-1.0,-0.8,-0.5,-5.473,0.759,-16.249000000000002
-1.0,-0.8,-0.4,-3.878,0.747,-16.267
-1.0,-0.8,-0.3,-2.386,0.758,-16.297
-1.0,-0.8,-0.2,-0.7390000000000001,0.684,-16.268
-1.0,-0.8,-0.1,0.7879999999999999,0.674,-16.304000000000002
-1.0,-0.8,0.0,2.41,0.6759999999999999,-16.333
-1.0,-0.8,0.1,3.948,0.7070000000000001,-16.29
-1.0,-0.8,0.2,5.528,0.679,-16.285
-1.0,-0.8,0.3,7.119,0.653,-16.352999999999998
-1.0,-0.8,0.4,8.677,0.6659999999999999,-16.339000000000002
-1.0,-0.8,0.5,10.189,0.691,-16.368
-1.0,-0.8,0.6,11.79,0.654,-16.377
-1.0,-0.8,0.7,13.378,0.589,-16.383
-1.0,-0.8,0.8,14.897,0.605,-16.408
-1.0,-0.8,0.9,16.41,0.618,-16.344
-1.0,-0.8,1.0,17.972,0.597,-16.365
-1.0,-0.8,1.1,19.512999999999998,0.629,-16.383
-1.0,-0.8,1.2,21.061999999999998,0.586,-16.322
-1.0,-0.8,1.3,22.579,0.585,-16.352999999999998
-1.0,-0.8,1.4,24.096999999999998,0.555,-16.313
-1.0,-0.8,1.5,25.673000000000002,0.524,-16.315
-1.0,-0.7,-1.5,-20.929000000000002,0.773,-15.885
-1.0,-0.7,-1.4,-19.483,0.862,-16.033
-1.0,-0.7,-1.3,-17.867,0.779,-16.096
-1.0,-0.7,-1.2,-16.375,0.757,-16.122
-1.0,-0.7,-1.1,-14.845999999999998,0.7909999999999999,-16.113
-1.0,-0.7,-1.0,-13.285,0.792,-16.173
-1.0,-0.7,-0.9,-11.731,0.772,-16.201
-1.0,-0.7,-0.8,-10.171,0.7959999999999999,-16.202
-1.0,-0.7,-0.7,-8.586,0.7440000000000001,-16.243
-1.0,-0.7,-0.6,-7.044,0.768,-16.238
-1.0,-0.7,-0.5,-5.485,0.6859999999999999,-16.205
-1.0,-0.7,-0.4,-3.875,0.762,-16.327
-1.0,-0.7,-0.3,-2.324,0.688,-16.295
-1.0,-0.7,-0.2,-0.7090000000000001,0.7020000000000001,-16.27
-1.0,-0.7,-0.1,0.87,0.725,-16.312
-1.0,-0.7,0.0,2.396,0.6759999999999999,-16.326
-1.0,-0.7,0.1,3.969,0.7020000000000001,-16.315
-1.0,-0.7,0.2,5.575,0.65,-16.305999999999997
-1.0,-0.7,0.3,7.1160000000000005,0.669,-16.354
-1.0,-0.7,0.4,8.672,0.655,-16.352999999999998
-1.0,-0.7,0.5,10.221,0.625,-16.33
-1.0,-0.7,0.6,11.795,0.617,-16.32
-1.0,-0.7,0.7,13.345,0.653,-16.333
-1.0,-0.7,0.8,14.897,0.6679999999999999,-16.371
-1.0,-0.7,0.9,16.442,0.606,-16.402
-1.0,-0.7,1.0,18.012999999999998,0.618,-16.363
-1.0,-0.7,1.1,19.524,0.632,-16.363
-1.0,-0.7,1.2,21.079,0.583,-16.363
-1.0,-0.7,1.3,22.608,0.56,-16.378
-1.0,-0.7,1.4,24.113000000000003,0.5710000000000001,-16.333
-1.0,-0.7,1.5,25.695999999999998,0.54,-16.297
-1.0,-0.6,-1.5,-20.915,0.7829999999999999,-15.868
-1.0,-0.6,-1.4,-19.453,0.809,-16.018
-1.0,-0.6,-1.3,-17.903,0.807,-16.124000000000002
-1.0,-0.6,-1.2,-16.383,0.794,-16.125999999999998
-1.0,-0.6,-1.1,-14.863,0.8320000000000001,-16.159000000000002
-1.0,-0.6,-1.0,-13.26,0.7859999999999999,-16.169
-1.0,-0.6,-0.9,-11.68,0.7340000000000001,-16.165
-1.0,-0.6,-0.8,-10.146,0.78,-16.264
-1.0,-0.6,-0.7,-8.586,0.76,-16.217
-1.0,-0.6,-0.6,-7.013,0.7490000000000001,-16.255
-1.0,-0.6,-0.5,-5.452000000000001,0.745,-16.266
-1.0,-0.6,-0.4,-3.885,0.732,-16.256
-1.0,-0.6,-0.3,-2.3169999999999997,0.7490000000000001,-16.261
-1.0,-0.6,-0.2,-0.765,0.695,-16.276
-1.0,-0.6,-0.1,0.816,0.7,-16.312
-1.0,-0.6,0.0,2.358,0.6779999999999999,-16.323
-1.0,-0.6,0.1,4.012,0.677,-16.357
-1.0,-0.6,0.2,5.527,0.648,-16.348
-1.0,-0.6,0.3,7.132000000000001,0.662,-16.342
-1.0,-0.6,0.4,8.677,0.6509999999999999,-16.403
-1.0,-0.6,0.5,10.252,0.617,-16.4
-1.0,-0.6,0.6,11.775,0.616,-16.375
-1.0,-0.6,0.7,13.365,0.612,-16.363
-1.0,-0.6,0.8,14.918,0.604,-16.368
-1.0,-0.6,0.9,16.453,0.63,-16.377
-1.0,-0.6,1.0,18.021,0.609,-16.386
-1.0,-0.6,1.1,19.567999999999998,0.64,-16.359
-1.0,-0.6,1.2,21.105,0.623,-16.385
-1.0,-0.6,1.3,22.638,0.597,-16.336
-1.0,-0.6,1.4,24.16,0.595,-16.344
-1.0,-0.6,1.5,25.671,0.5720000000000001,-16.332
-1.0,-0.5,-1.5,-20.898000000000003,0.816,-15.857999999999999
-1.0,-0.5,-1.4,-19.409000000000002,0.848,-16.024
-1.0,-0.5,-1.3,-17.866,0.8059999999999999,-16.062
-1.0,-0.5,-1.2,-16.332,0.78,-16.093
-1.0,-0.5,-1.1,-14.784,0.767,-16.08
-1.0,-0.5,-1.0,-13.23,0.741,-16.157
-1.0,-0.5,-0.9,-11.722000000000001,0.758,-16.141
-1.0,-0.5,-0.8,-10.147,0.754,-16.223
-1.0,-0.5,-0.7,-8.576,0.738,-16.197
-1.0,-0.5,-0.6,-7.047000000000001,0.741,-16.239
-1.0,-0.5,-0.5,-5.4479999999999995,0.7,-16.254
-1.0,-0.5,-0.4,-3.87,0.7090000000000001,-16.285
-1.0,-0.5,-0.3,-2.285,0.7020000000000001,-16.274
-1.0,-0.5,-0.2,-0.718,0.722,-16.335
-1.0,-0.5,-0.1,0.871,0.7340000000000001,-16.323
-1.0,-0.5,0.0,2.395,0.68,-16.237000000000002
-1.0,-0.5,0.1,3.988,0.735,-16.317999999999998
-1.0,-0.5,0.2,5.515,0.67,-16.329
-1.0,-0.5,0.3,7.142,0.6609999999999999,-16.31
